f_S[GHz],real(Zin),imag(Zin)
9.19,6.23E-03,-8.5845253
9.2,6.22E-03,-8.5751741
9.21,6.21E-03,-8.5658434
9.22,6.20E-03,-8.5565329
9.23,6.19E-03,-8.5472427
9.24,6.18E-03,-8.5379727
9.25,6.16E-03,-8.5287228
9.26,6.15E-03,-8.5194929
9.27,6.14E-03,-8.5102831
9.28,6.13E-03,-8.5010932
9.29,6.12E-03,-8.4919231
9.3,6.11E-03,-8.4827728
9.31,6.10E-03,-8.4736423
9.32,6.09E-03,-8.4645314
9.33,6.08E-03,-8.4554402
9.34,6.07E-03,-8.4463684
9.35,6.06E-03,-8.4373162
9.36,6.04E-03,-8.4282833
9.37,6.03E-03,-8.4192699
9.38,6.02E-03,-8.4102757
9.39,6.01E-03,-8.4013007
9.4,6.00E-03,-8.3923449
9.41,5.99E-03,-8.3834082
9.42,5.98E-03,-8.3744905
9.43,5.97E-03,-8.3655919
9.44,5.96E-03,-8.3567121
9.45,5.95E-03,-8.3478512
9.46,5.94E-03,-8.3390091
9.47,5.93E-03,-8.3301858
9.48,5.92E-03,-8.3213811
9.49,5.91E-03,-8.3125951
9.5,5.90E-03,-8.3038276
9.51,5.89E-03,-8.2950786
9.52,5.88E-03,-8.2863481
9.53,5.87E-03,-8.277636
9.54,5.85E-03,-8.2689422
9.55,5.84E-03,-8.2602666
9.56,5.83E-03,-8.2516093
9.57,5.82E-03,-8.2429701
9.58,5.81E-03,-8.2343491
9.59,5.80E-03,-8.225746
9.6,5.79E-03,-8.217161
9.61,5.78E-03,-8.2085939
9.62,5.77E-03,-8.2000446
9.63,5.76E-03,-8.1915132
9.64,5.75E-03,-8.1829995
9.65,5.74E-03,-8.1745036
9.66,5.73E-03,-8.1660253
9.67,5.72E-03,-8.1575646
9.68,5.71E-03,-8.1491214
9.69,5.70E-03,-8.1406957
9.7,5.69E-03,-8.1322875
9.71,5.68E-03,-8.1238966
9.72,5.67E-03,-8.115523
9.73,5.66E-03,-8.1071668
9.74,5.65E-03,-8.0988277
9.75,5.64E-03,-8.0905058
9.76,5.63E-03,-8.082201
9.77,5.62E-03,-8.0739133
9.78,5.62E-03,-8.0656425
9.79,5.61E-03,-8.0573887
9.8,5.60E-03,-8.0491519
9.81,5.59E-03,-8.0409318
9.82,5.58E-03,-8.0327286
9.83,5.57E-03,-8.0245421
9.84,5.56E-03,-8.0163723
9.85,5.55E-03,-8.0082192
9.86,5.54E-03,-8.0000826
9.87,5.53E-03,-7.9919626
9.88,5.52E-03,-7.9838591
9.89,5.51E-03,-7.975772
9.9,5.50E-03,-7.9677013
9.91,5.49E-03,-7.9596469
9.92,5.48E-03,-7.9516088
9.93,5.47E-03,-7.943587
9.94,5.46E-03,-7.9355814
9.95,5.45E-03,-7.9275919
9.96,5.44E-03,-7.9196185
9.97,5.44E-03,-7.9116611
9.98,5.43E-03,-7.9037198
9.99,5.42E-03,-7.8957944
10,5.41E-03,-7.8878849
10.01,5.40E-03,-7.8799912
10.02,5.39E-03,-7.8721134
10.03,5.38E-03,-7.8642513
10.04,5.37E-03,-7.8564049
10.05,5.36E-03,-7.8485742
10.06,5.35E-03,-7.8407591
10.07,5.34E-03,-7.8329595
10.08,5.33E-03,-7.8251755
10.09,5.33E-03,-7.817407
10.1,5.32E-03,-7.8096539
10.11,5.31E-03,-7.8019162
10.12,5.30E-03,-7.7941938
10.13,5.29E-03,-7.7864867
10.14,5.28E-03,-7.7787949
10.15,5.27E-03,-7.7711182
10.16,5.26E-03,-7.7634568
10.17,5.25E-03,-7.7558104
10.18,5.25E-03,-7.7481791
10.19,5.24E-03,-7.7405628
10.2,5.23E-03,-7.7329615
10.21,5.22E-03,-7.7253751
10.22,5.21E-03,-7.7178037
10.23,5.20E-03,-7.710247
10.24,5.19E-03,-7.7027052
10.25,5.18E-03,-7.6951781
10.26,5.18E-03,-7.6876658
10.27,5.17E-03,-7.6801681
10.28,5.16E-03,-7.6726851
10.29,5.15E-03,-7.6652166
10.3,5.14E-03,-7.6577627
10.31,5.13E-03,-7.6503233
10.32,5.12E-03,-7.6428983
10.33,5.12E-03,-7.6354878
10.34,5.11E-03,-7.6280916
10.35,5.10E-03,-7.6207098
10.36,5.09E-03,-7.6133422
10.37,5.08E-03,-7.6059889
10.38,5.07E-03,-7.5986499
10.39,5.06E-03,-7.591325
10.4,5.06E-03,-7.5840142
10.41,5.05E-03,-7.5767175
10.42,5.04E-03,-7.5694348
10.43,5.03E-03,-7.5621661
10.44,5.02E-03,-7.5549115
10.45,5.01E-03,-7.5476707
10.46,5.01E-03,-7.5404438
10.47,5.00E-03,-7.5332308
10.48,4.99E-03,-7.5260315
10.49,4.98E-03,-7.5188461
10.5,4.97E-03,-7.5116743
10.51,4.97E-03,-7.5045163
10.52,4.96E-03,-7.4973718
10.53,4.95E-03,-7.490241
10.54,4.94E-03,-7.4831238
10.55,4.93E-03,-7.4760201
10.56,4.93E-03,-7.4689299
10.57,4.92E-03,-7.4618531
10.58,4.91E-03,-7.4547897
10.59,4.90E-03,-7.4477397
10.6,4.89E-03,-7.4407031
10.61,4.89E-03,-7.4336798
10.62,4.88E-03,-7.4266697
10.63,4.87E-03,-7.4196728
10.64,4.86E-03,-7.4126892
10.65,4.85E-03,-7.4057186
10.66,4.85E-03,-7.3987612
10.67,4.84E-03,-7.3918169
10.68,4.83E-03,-7.3848856
10.69,4.82E-03,-7.3779673
10.7,4.81E-03,-7.371062
10.71,4.81E-03,-7.3641696
10.72,4.80E-03,-7.3572901
10.73,4.79E-03,-7.3504235
10.74,4.78E-03,-7.3435696
10.75,4.78E-03,-7.3367286
10.76,4.77E-03,-7.3299003
10.77,4.76E-03,-7.3230847
10.78,4.75E-03,-7.3162818
10.79,4.74E-03,-7.3094916
10.8,4.74E-03,-7.3027139
10.81,4.73E-03,-7.2959488
10.82,4.72E-03,-7.2891963
10.83,4.71E-03,-7.2824563
10.84,4.71E-03,-7.2757287
10.85,4.70E-03,-7.2690136
10.86,4.69E-03,-7.2623108
10.87,4.68E-03,-7.2556204
10.88,4.68E-03,-7.2489424
10.89,4.67E-03,-7.2422766
10.9,4.66E-03,-7.2356231
10.91,4.65E-03,-7.2289819
10.92,4.65E-03,-7.2223528
10.93,4.64E-03,-7.2157359
10.94,4.63E-03,-7.2091311
10.95,4.62E-03,-7.2025384
10.96,4.62E-03,-7.1959578
10.97,4.61E-03,-7.1893892
10.98,4.60E-03,-7.1828326
10.99,4.60E-03,-7.1762879
11,4.59E-03,-7.1697552
11.01,4.58E-03,-7.1632344
11.02,4.57E-03,-7.1567254
11.03,4.57E-03,-7.1502283
11.04,4.56E-03,-7.143743
11.05,4.55E-03,-7.1372694
11.06,4.54E-03,-7.1308076
11.07,4.54E-03,-7.1243575
11.08,4.53E-03,-7.117919
11.09,4.52E-03,-7.1114922
11.1,4.52E-03,-7.105077
11.11,4.51E-03,-7.0986734
11.12,4.50E-03,-7.0922813
11.13,4.49E-03,-7.0859007
11.14,4.49E-03,-7.0795316
11.15,4.48E-03,-7.073174
11.16,4.47E-03,-7.0668278
11.17,4.47E-03,-7.0604929
11.18,4.46E-03,-7.0541695
11.19,4.45E-03,-7.0478573
11.2,4.45E-03,-7.0415565
11.21,4.44E-03,-7.0352669
11.22,4.43E-03,-7.0289886
11.23,4.42E-03,-7.0227214
11.24,4.42E-03,-7.0164655
11.25,4.41E-03,-7.0102207
11.26,4.40E-03,-7.003987
11.27,4.40E-03,-6.9977644
11.28,4.39E-03,-6.9915528
11.29,4.38E-03,-6.9853523
11.3,4.38E-03,-6.9791628
11.31,4.37E-03,-6.9729843
11.32,4.36E-03,-6.9668167
11.33,4.36E-03,-6.96066
11.34,4.35E-03,-6.9545142
11.35,4.34E-03,-6.9483792
11.36,4.34E-03,-6.9422551
11.37,4.33E-03,-6.9361418
11.38,4.32E-03,-6.9300392
11.39,4.32E-03,-6.9239474
11.4,4.31E-03,-6.9178663
11.41,4.30E-03,-6.9117959
11.42,4.30E-03,-6.9057361
11.43,4.29E-03,-6.8996869
11.44,4.28E-03,-6.8936484
11.45,4.28E-03,-6.8876204
11.46,4.27E-03,-6.881603
11.47,4.26E-03,-6.8755961
11.48,4.26E-03,-6.8695996
11.49,4.25E-03,-6.8636137
11.5,4.24E-03,-6.8576381
11.51,4.24E-03,-6.851673
11.52,4.23E-03,-6.8457183
11.53,4.22E-03,-6.8397739
11.54,4.22E-03,-6.8338398
11.55,4.21E-03,-6.827916
11.56,4.20E-03,-6.8220025
11.57,4.20E-03,-6.8160993
11.58,4.19E-03,-6.8102062
11.59,4.19E-03,-6.8043234
11.6,4.18E-03,-6.7984507
11.61,4.17E-03,-6.7925881
11.62,4.17E-03,-6.7867357
11.63,4.16E-03,-6.7808933
11.64,4.15E-03,-6.775061
11.65,4.15E-03,-6.7692388
11.66,4.14E-03,-6.7634265
11.67,4.13E-03,-6.7576243
11.68,4.13E-03,-6.751832
11.69,4.12E-03,-6.7460496
11.7,4.12E-03,-6.7402771
11.71,4.11E-03,-6.7345145
11.72,4.10E-03,-6.7287618
11.73,4.10E-03,-6.7230188
11.74,4.09E-03,-6.7172857
11.75,4.09E-03,-6.7115624
11.76,4.08E-03,-6.7058488
11.77,4.07E-03,-6.700145
11.78,4.07E-03,-6.6944508
11.79,4.06E-03,-6.6887664
11.8,4.05E-03,-6.6830916
11.81,4.05E-03,-6.6774264
11.82,4.04E-03,-6.6717708
11.83,4.04E-03,-6.6661248
11.84,4.03E-03,-6.6604884
11.85,4.02E-03,-6.6548615
11.86,4.02E-03,-6.6492441
11.87,4.01E-03,-6.6436362
11.88,4.01E-03,-6.6380377
11.89,4.00E-03,-6.6324487
11.9,3.99E-03,-6.6268691
11.91,3.99E-03,-6.6212989
11.92,3.98E-03,-6.615738
11.93,3.98E-03,-6.6101865
11.94,3.97E-03,-6.6046443
11.95,3.96E-03,-6.5991114
11.96,3.96E-03,-6.5935878
11.97,3.95E-03,-6.5880734
11.98,3.95E-03,-6.5825683
11.99,3.94E-03,-6.5770723
12,3.93E-03,-6.5715855
12.01,3.93E-03,-6.5661079
12.02,3.92E-03,-6.5606394
12.03,3.92E-03,-6.55518
12.04,3.91E-03,-6.5497297
12.05,3.91E-03,-6.5442885
12.06,3.90E-03,-6.5388563
12.07,3.89E-03,-6.5334331
12.08,3.89E-03,-6.528019
12.09,3.88E-03,-6.5226138
12.1,3.88E-03,-6.5172175
12.11,3.87E-03,-6.5118302
12.12,3.87E-03,-6.5064518
12.13,3.86E-03,-6.5010822
12.14,3.85E-03,-6.4957216
12.15,3.85E-03,-6.4903697
12.16,3.84E-03,-6.4850267
12.17,3.84E-03,-6.4796925
12.18,3.83E-03,-6.4743671
12.19,3.83E-03,-6.4690504
12.2,3.82E-03,-6.4637425
12.21,3.81E-03,-6.4584432
12.22,3.81E-03,-6.4531527
12.23,3.80E-03,-6.4478708
12.24,3.80E-03,-6.4425976
12.25,3.79E-03,-6.437333
12.26,3.79E-03,-6.432077
12.27,3.78E-03,-6.4268295
12.28,3.78E-03,-6.4215907
12.29,3.77E-03,-6.4163604
12.3,3.77E-03,-6.4111386
12.31,3.76E-03,-6.4059253
12.32,3.75E-03,-6.4007204
12.33,3.75E-03,-6.3955241
12.34,3.74E-03,-6.3903362
12.35,3.74E-03,-6.3851567
12.36,3.73E-03,-6.3799855
12.37,3.73E-03,-6.3748228
12.38,3.72E-03,-6.3696684
12.39,3.72E-03,-6.3645224
12.4,3.71E-03,-6.3593847
12.41,3.71E-03,-6.3542552
12.42,3.70E-03,-6.3491341
12.43,3.69E-03,-6.3440212
12.44,3.69E-03,-6.3389165
12.45,3.68E-03,-6.33382
12.46,3.68E-03,-6.3287318
12.47,3.67E-03,-6.3236517
12.48,3.67E-03,-6.3185798
12.49,3.66E-03,-6.313516
12.5,3.66E-03,-6.3084603
12.51,3.65E-03,-6.3034127
12.52,3.65E-03,-6.2983732
12.53,3.64E-03,-6.2933418
12.54,3.64E-03,-6.2883184
12.55,3.63E-03,-6.283303
12.56,3.63E-03,-6.2782956
12.57,3.62E-03,-6.2732962
12.58,3.62E-03,-6.2683048
12.59,3.61E-03,-6.2633213
12.6,3.61E-03,-6.2583457
12.61,3.60E-03,-6.253378
12.62,3.60E-03,-6.2484182
12.63,3.59E-03,-6.2434663
12.64,3.59E-03,-6.2385223
12.65,3.58E-03,-6.233586
12.66,3.57E-03,-6.2286576
12.67,3.57E-03,-6.223737
12.68,3.56E-03,-6.2188241
12.69,3.56E-03,-6.213919
12.7,3.55E-03,-6.2090216
12.71,3.55E-03,-6.204132
12.72,3.54E-03,-6.1992501
12.73,3.54E-03,-6.1943758
12.74,3.53E-03,-6.1895092
12.75,3.53E-03,-6.1846503
12.76,3.52E-03,-6.1797989
12.77,3.52E-03,-6.1749552
12.78,3.51E-03,-6.1701191
12.79,3.51E-03,-6.1652906
12.8,3.50E-03,-6.1604696
12.81,3.50E-03,-6.1556561
12.82,3.49E-03,-6.1508502
12.83,3.49E-03,-6.1460518
12.84,3.48E-03,-6.1412609
12.85,3.48E-03,-6.1364774
12.86,3.48E-03,-6.1317014
12.87,3.47E-03,-6.1269328
12.88,3.47E-03,-6.1221716
12.89,3.46E-03,-6.1174179
12.9,3.46E-03,-6.1126715
12.91,3.45E-03,-6.1079325
12.92,3.45E-03,-6.1032008
12.93,3.44E-03,-6.0984765
12.94,3.44E-03,-6.0937595
12.95,3.43E-03,-6.0890497
12.96,3.43E-03,-6.0843473
12.97,3.42E-03,-6.0796521
12.98,3.42E-03,-6.0749642
12.99,3.41E-03,-6.0702835
13,3.41E-03,-6.06561
13.01,3.40E-03,-6.0609437
13.02,3.40E-03,-6.0562846
13.03,3.39E-03,-6.0516326
13.04,3.39E-03,-6.0469878
13.05,3.38E-03,-6.0423501
13.06,3.38E-03,-6.0377195
13.07,3.37E-03,-6.0330961
13.08,3.37E-03,-6.0284797
13.09,3.37E-03,-6.0238704
13.1,3.36E-03,-6.0192681
13.11,3.36E-03,-6.0146728
13.12,3.35E-03,-6.0100846
13.13,3.35E-03,-6.0055034
13.14,3.34E-03,-6.0009291
13.15,3.34E-03,-5.9963619
13.16,3.33E-03,-5.9918015
13.17,3.33E-03,-5.9872481
13.18,3.32E-03,-5.9827017
13.19,3.32E-03,-5.9781621
13.2,3.31E-03,-5.9736294
13.21,3.31E-03,-5.9691036
13.22,3.31E-03,-5.9645847
13.23,3.30E-03,-5.9600726
13.24,3.30E-03,-5.9555673
13.25,3.29E-03,-5.9510688
13.26,3.29E-03,-5.9465772
13.27,3.28E-03,-5.9420923
13.28,3.28E-03,-5.9376141
13.29,3.27E-03,-5.9331428
13.3,3.27E-03,-5.9286781
13.31,3.27E-03,-5.9242202
13.32,3.26E-03,-5.919769
13.33,3.26E-03,-5.9153244
13.34,3.25E-03,-5.9108866
13.35,3.25E-03,-5.9064554
13.36,3.24E-03,-5.9020308
13.37,3.24E-03,-5.8976129
13.38,3.23E-03,-5.8932016
13.39,3.23E-03,-5.8887969
13.4,3.23E-03,-5.8843987
13.41,3.22E-03,-5.8800072
13.42,3.22E-03,-5.8756222
13.43,3.21E-03,-5.8712437
13.44,3.21E-03,-5.8668717
13.45,3.20E-03,-5.8625063
13.46,3.20E-03,-5.8581474
13.47,3.19E-03,-5.8537949
13.48,3.19E-03,-5.8494489
13.49,3.19E-03,-5.8451094
13.5,3.18E-03,-5.8407763
13.51,3.18E-03,-5.8364496
13.52,3.17E-03,-5.8321294
13.53,3.17E-03,-5.8278155
13.54,3.16E-03,-5.823508
13.55,3.16E-03,-5.8192069
13.56,3.16E-03,-5.8149121
13.57,3.15E-03,-5.8106237
13.58,3.15E-03,-5.8063416
13.59,3.14E-03,-5.8020658
13.6,3.14E-03,-5.7977963
13.61,3.14E-03,-5.7935331
13.62,3.13E-03,-5.7892761
13.63,3.13E-03,-5.7850255
13.64,3.12E-03,-5.780781
13.65,3.12E-03,-5.7765428
13.66,3.11E-03,-5.7723108
13.67,3.11E-03,-5.768085
13.68,3.11E-03,-5.7638654
13.69,3.10E-03,-5.7596519
13.7,3.10E-03,-5.7554446
13.71,3.09E-03,-5.7512435
13.72,3.09E-03,-5.7470485
13.73,3.09E-03,-5.7428596
13.74,3.08E-03,-5.7386768
13.75,3.08E-03,-5.7345001
13.76,3.07E-03,-5.7303295
13.77,3.07E-03,-5.726165
13.78,3.06E-03,-5.7220065
13.79,3.06E-03,-5.717854
13.8,3.06E-03,-5.7137076
13.81,3.05E-03,-5.7095672
13.82,3.05E-03,-5.7054328
13.83,3.04E-03,-5.7013044
13.84,3.04E-03,-5.6971819
13.85,3.04E-03,-5.6930654
13.86,3.03E-03,-5.6889549
13.87,3.03E-03,-5.6848503
13.88,3.02E-03,-5.6807516
13.89,3.02E-03,-5.6766588
13.9,3.02E-03,-5.6725719
13.91,3.01E-03,-5.6684909
13.92,3.01E-03,-5.6644158
13.93,3.00E-03,-5.6603466
13.94,3.00E-03,-5.6562831
13.95,3.00E-03,-5.6522256
13.96,2.99E-03,-5.6481738
13.97,2.99E-03,-5.6441278
13.98,2.98E-03,-5.6400877
13.99,2.98E-03,-5.6360533
14,2.98E-03,-5.6320247
14.01,2.97E-03,-5.6280018
14.02,2.97E-03,-5.6239848
14.03,2.97E-03,-5.6199734
14.04,2.96E-03,-5.6159677
14.05,2.96E-03,-5.6119678
14.06,2.95E-03,-5.6079736
14.07,2.95E-03,-5.603985
14.08,2.95E-03,-5.6000021
14.09,2.94E-03,-5.5960249
14.1,2.94E-03,-5.5920534
14.11,2.93E-03,-5.5880874
14.12,2.93E-03,-5.5841271
14.13,2.93E-03,-5.5801724
14.14,2.92E-03,-5.5762233
14.15,2.92E-03,-5.5722798
14.16,2.92E-03,-5.5683419
14.17,2.91E-03,-5.5644095
14.18,2.91E-03,-5.5604827
14.19,2.90E-03,-5.5565615
14.2,2.90E-03,-5.5526457
14.21,2.90E-03,-5.5487355
14.22,2.89E-03,-5.5448308
14.23,2.89E-03,-5.5409316
14.24,2.89E-03,-5.5370378
14.25,2.88E-03,-5.5331496
14.26,2.88E-03,-5.5292668
14.27,2.87E-03,-5.5253894
14.28,2.87E-03,-5.5215175
14.29,2.87E-03,-5.517651
14.3,2.86E-03,-5.5137899
14.31,2.86E-03,-5.5099343
14.32,2.86E-03,-5.506084
14.33,2.85E-03,-5.5022391
14.34,2.85E-03,-5.4983995
14.35,2.84E-03,-5.4945654
14.36,2.84E-03,-5.4907365
14.37,2.84E-03,-5.4869131
14.38,2.83E-03,-5.4830949
14.39,2.83E-03,-5.479282
14.4,2.83E-03,-5.4754745
14.41,2.82E-03,-5.4716722
14.42,2.82E-03,-5.4678752
14.43,2.82E-03,-5.4640835
14.44,2.81E-03,-5.4602971
14.45,2.81E-03,-5.4565159
14.46,2.81E-03,-5.4527399
14.47,2.80E-03,-5.4489692
14.48,2.80E-03,-5.4452036
14.49,2.79E-03,-5.4414433
14.5,2.79E-03,-5.4376882
14.51,2.79E-03,-5.4339382
14.52,2.78E-03,-5.4301934
14.53,2.78E-03,-5.4264538
14.54,2.78E-03,-5.4227193
14.55,2.77E-03,-5.41899
14.56,2.77E-03,-5.4152658
14.57,2.77E-03,-5.4115467
14.58,2.76E-03,-5.4078328
14.59,2.76E-03,-5.4041239
14.6,2.76E-03,-5.4004201
14.61,2.75E-03,-5.3967214
14.62,2.75E-03,-5.3930277
14.63,2.75E-03,-5.3893391
14.64,2.74E-03,-5.3856556
14.65,2.74E-03,-5.3819771
14.66,2.73E-03,-5.3783036
14.67,2.73E-03,-5.3746351
14.68,2.73E-03,-5.3709716
14.69,2.72E-03,-5.3673132
14.7,2.72E-03,-5.3636597
14.71,2.72E-03,-5.3600111
14.72,2.71E-03,-5.3563676
14.73,2.71E-03,-5.352729
14.74,2.71E-03,-5.3490953
14.75,2.70E-03,-5.3454666
14.76,2.70E-03,-5.3418428
14.77,2.70E-03,-5.3382239
14.78,2.69E-03,-5.3346099
14.79,2.69E-03,-5.3310008
14.8,2.69E-03,-5.3273966
14.81,2.68E-03,-5.3237972
14.82,2.68E-03,-5.3202027
14.83,2.68E-03,-5.3166131
14.84,2.67E-03,-5.3130283
14.85,2.67E-03,-5.3094484
14.86,2.67E-03,-5.3058733
14.87,2.66E-03,-5.3023029
14.88,2.66E-03,-5.2987374
14.89,2.66E-03,-5.2951767
14.9,2.65E-03,-5.2916208
14.91,2.65E-03,-5.2880696
14.92,2.65E-03,-5.2845232
14.93,2.64E-03,-5.2809816
14.94,2.64E-03,-5.2774447
14.95,2.64E-03,-5.2739126
14.96,2.63E-03,-5.2703852
14.97,2.63E-03,-5.2668625
14.98,2.63E-03,-5.2633445
14.99,2.62E-03,-5.2598312
15,2.62E-03,-5.2563226
